5.00499  2.07606  2.69076  6.55538  4.39946  2.00707
7.79344  2.17494  7.67075  2.50721  4.67628  2.83095
7.08791  2.15838  5.38297  2.56914  6.15133  2.57598
5.65175  2.47091  5.50065  3.38592  6.03232  1.68592
8.69847  2.19401  6.14492  3.76054  3.99231  3.17335
7.63474  2.16592  4.25748  3.09113  6.02943  2.57381
6.23257  2.62479  3.71906  2.54336  5.24986  2.23527
7.96624  2.18901  7.4416  3.94022  5.60289  -0.548507
5.11804  1.91241  5.5488  19.9065  2.86845  2.02733
7.14676  2.20393  6.09333  -3.3898  4.2915  2.77366
7.30675  2.38477  5.99759  13.6407  5.93168  1.69158
8.10571  2.43341  4.631  3.20267  6.79937  2.0998
6.73704  2.27645  4.87464  3.97134  7.78923  1.39352
7.3304  2.22107  5.34254  2.9919  4.47794  1.88974
5.40056  2.50499  3.95984  4.32975  5.9634  2.32336
7.31531  1.98559  7.97372  2.99134  -24.7495  3.23632
8.0327  2.10688  6.43609  1.53508  4.19781  1.89293
6.00937  2.4438  6.65767  2.83262  4.90651  2.02969
6.20263  2.50043  0.272587  12.9783  3.6572  1.92181
6.09572  2.23831  8.41747  4.18183  5.22153  1.0291
7.06809  2.40427  8.32668  -1.03743  -22.3573  2.31182
8.86444  2.27415  4.06877  1.63151  4.40298  2.76103
7.43464  2.62333  3.47196  2.57959  2.58088  2.44267
9.31226  2.7649  7.3839  3.70749  5.09979  3.10266
6.86806  2.25089  5.69425  -0.504068  4.37065  1.99696
6.75793  1.8741  4.19458  2.49301  0.185954  2.01527
7.10235  2.13282  4.15996  3.51159  6.09733  -0.0288097
6.21596  2.13328  7.44764  3.06414  6.16114  2.10208
6.59754  1.93313  3.96138  2.57386  1.1646  1.22865
6.55239  2.46753  1.94353  2.91953  5.44821  2.02199
8.72497  2.48716  5.75288  2.71449  3.85859  2.06596
8.42939  2.1878  3.87771  8.29079  3.52162  1.94966
5.3425  2.09618  6.44229  5.40119  3.6691  0.211608
6.58506  2.06748  8.70917  3.31313  18.8072  1.36189
5.13647  2.19842  3.22759  3.4186  3.12099  1.91718
7.49826  2.19482  6.3801  3.48764  3.9408  1.92989
6.11855  2.35916  3.9195  2.68171  -2.51326  2.09892
8.59115  2.03927  1.67386  -2.23789  5.57075  2.46694
7.96937  1.96081  4.01714  4.15982  6.34398  2.48787
7.24771  2.22496  3.85269  7.35564  8.03617  3.76209
6.59515  2.31833  7.01953  1.55604  -32.6697  1.88652
5.71237  2.06056  7.92139  3.02102  3.42739  2.02452
6.72756  2.29325  4.90822  5.06225  4.61011  1.77612
6.09232  2.23118  5.75922  3.20689  4.37678  1.50892
6.9329  2.5641  4.01281  3.51303  4.70683  1.9187
5.12519  2.00197  5.41273  1.99729  10.9255  2.15461
8.88211  2.06338  5.19773  3.11929  5.87914  2.30468
7.05694  2.30805  6.72551  1.8927  8.86914  2.18441
6.74991  2.33894  10.242  1.9156  14.512  1.95512
6.63736  2.3836  5.62184  6.97744  5.88908  1.57983
6.44438  2.44211  4.88372  2.92077  6.27439  -20.0592
8.0823  2.19051  3.13599  3.50435  4.31284  -0.113471
5.27698  2.40175  6.47266  3.42058  3.49061  2.44385
6.30244  2.50359  3.98946  3.38952  35.8241  2.19608
8.60429  2.31153  7.86597  2.64416  -1.17868  2.05659
6.11886  2.09281  8.72373  5.43837  6.65644  2.16072
6.43582  2.52335  8.63636  2.92723  10.0304  2.36627
7.77582  2.08643  7.10847  4.20325  2.51154  0.385535
7.79978  2.78008  5.61795  3.40458  5.39111  1.26856
6.79244  1.78239  4.8256  2.02296  4.55945  1.9222
5.43719  2.09755  5.75026  1.03977  7.39992  2.39021
9.21046  2.26473  5.00861  1.18436  4.28215  1.83292
7.00225  2.13585  3.53357  4.06156  5.47637  1.78658
7.5721  2.02522  3.28214  2.40975  -34.2598  1.96063
7.18367  2.35773  10.5081  12.9264  4.1201  2.01976
8.76602  2.32977  2.80232  2.42683  6.55257  1.79184
6.91854  1.94023  3.86287  3.32088  4.98311  2.16961
7.98309  1.95579  6.16844  1.69168  3.09907  1.82298
8.36217  2.38611  1.06219  1.20326  6.53059  2.1821
5.09819  2.23242  8.37517  4.10279  4.62413  1.90664
8.97638  2.44069  5.66788  3.70654  4.90175  1.99734
6.56055  2.37836  4.88106  -2.3607  0.741829  1.9801
7.25017  2.26376  6.66549  5.21606  5.54291  3.40723
8.35896  2.17344  4.26388  -4.32834  23.5685  1.72877
6.73342  2.32372  2.64512  2.53308  5.0163  2.34209
8.69001  2.06685  4.01353  3.19044  4.2975  1.64459
6.05742  2.28353  5.14844  3.63821  11.8939  2.01384
6.7189  2.33969  8.09587  2.76447  10.6246  2.11065
6.76313  2.01055  6.47723  3.01371  7.43785  2.01223
7.18128  2.46183  5.081  3.45376  12.7426  2.39151
6.38457  2.16661  2.61643  3.02374  3.69998  3.60303
6.69798  1.96204  4.97206  10.183  14.8258  2.04708
6.21829  2.03183  5.26273  3.56053  3.64195  2.0205
7.33653  2.15547  6.09365  18.2233  3.15763  2.03277
9.97725  2.4224  1.62975  6.12125  4.06312  2.20691
6.99859  2.34377  4.67547  1.58383  3.41876  2.81819
6.42571  2.07933  5.14237  3.15056  5.11277  1.86659
6.86755  2.29274  5.89835  7.22106  0.790507  0.258303
7.79997  2.00002  1.80736  2.55809  0.9606  2.37723
6.40398  2.16963  4.5922  2.78661  5.07468  1.7035
6.20724  2.50372  3.09737  2.97322  -10.215  1.95758
6.29819  2.52146  4.30182  2.99669  6.08225  1.91276
7.98009  2.19266  6.42008  1.08253  5.88775  2.05065
6.87716  2.2953  6.74821  0.408081  5.41204  2.0598
8.07757  2.33525  7.54764  3.35937  9.04575  2.10036
6.6097  2.14205  6.19645  4.61817  12.5625  2.08512
7.80699  2.38416  5.93424  3.56319  4.84398  2.35535
8.35586  2.2767  2.63511  3.24302  18.7941  -8.13702
8.40659  2.18674  6.65655  4.46154  5.25949  0.549479
8.0009  2.12081  2.68171  3.4686  13.5083  1.35756
7.32133  2.12584  4.74564  6.58216  5.00556  1.6934
6.79566  2.49472  0.0961659  1.96841  8.24169  2.5523
7.48537  2.31689  5.50899  2.99455  11.611  2.32293
7.72822  2.28621  3.28737  2.45818  5.15755  2.02923
8.60291  2.19623  7.95144  3.46726  -6.25117  1.96415
9.06642  2.41452  6.5293  3.27019  4.33987  2.3189
6.38056  2.40932  0.640519  -1608.9  7.44901  2.19012
7.26682  2.17929  4.68012  -3.1446  -0.58914  2.02157
8.37654  2.20189  5.56762  3.18993  -2.26218  1.79539
8.51209  2.48923  1.52642  2.06047  2.40923  2.05858
7.50206  2.20601  8.72695  7.12217  1.67005  2.11782
7.55798  2.24228  5.97227  8.34036  15.4552  1.71975
7.71377  2.10085  7.00901  8.38579  6.64558  1.75445
7.87984  2.18178  2.37525  1.92957  21.5743  1.38329
8.03992  2.19985  6.09023  2.71678  226.73  2.00229
6.30538  2.0586  2.86159  -1.67634  -1.89131  10.2213
7.43888  2.21535  4.90347  2.86992  -8.19422  2.21967
7.63424  2.0071  1.25667  2.47171  3.46079  2.03108
4.78527  2.02709  3.16663  2.74642  3.10851  2.27157
6.73296  2.09036  9.87461  2.83513  4.83922  2.01371
7.34513  1.94021  6.58835  0.720015  6.41223  2.50753
6.0904  2.50449  6.70196  3.01416  -4.28309  2.06648
7.29234  2.25492  11.0051  3.70207  6.10159  1.95779
5.6839  2.19268  2.79799  2.85539  4.59558  2.01185
9.02704  2.51204  8.56848  3.44277  3.65853  2.09527
6.78546  2.37123  6.64467  538.91  4.30408  1.98146
5.76036  2.15783  5.02266  3.03898  2.28167  2.35714
8.00419  2.02934  6.68203  4.65633  -9.06541  2.00277
6.40246  2.29455  5.40763  1.30667  -0.293174  2.30502
9.05572  2.5099  4.8918  85.2708  4.79175  2.2902
6.52081  2.23957  4.14489  3.07654  5.58501  2.33333
8.22885  2.38818  5.16506  2.18871  3.42461  5.00368
6.71975  2.21652  5.6588  2.87669  4.98445  2.36807
7.49954  1.82141  7.34423  -2.87323  3.6429  1.50474
8.21745  2.39787  1.94659  5.62329  6.07291  -0.995397
8.67536  1.98257  8.50343  2.35195  5.7173  2.34724
6.32049  2.20886  5.8382  5.61234  4.57649  2.11789
6.38892  2.18529  6.39728  3.70614  5.55814  2.45951
8.02014  2.00018  6.27747  5.28833  6.01424  2.0785
8.13645  2.23681  7.07611  5.24184  4.20656  2.26436
6.62705  1.8876  5.8776  3.01128  4.10254  2.1593
6.79227  2.10796  6.06251  3.20784  4.09182  1.79586
5.79772  2.03499  4.1339  4.62807  5.31746  2.10894
4.76361  2.25601  3.14911  3.69522  4.34987  1.97287
5.74903  2.26203  7.08845  3.22066  4.78131  2.13379
7.33696  2.02716  5.38008  3.55511  6.32508  2.07317
7.29328  2.44035  3.50202  3.34317  6.07687  2.17123
5.93459  1.79711  4.04495  -9.75391  7.32321  1.30513
7.8608  2.31379  5.12537  3.86518  4.01258  2.10233
7.01992  2.10477  4.21755  3.56817  2.6433  2.60939
7.29519  1.84868  10.2975  13.8506  4.43627  2.09897
8.5233  1.87225  1.48407  3.67331  29.8777  -11.1926
6.51032  2.06641  6.26032  1.06404  6.1181  1.99376
6.5817  2.18377  4.42654  2.23354  4.7123  2.15565
7.12355  2.58607  4.98313  3.00583  6.41006  2.18224
7.67268  2.35784  6.07516  3.17726  3.42744  1.9453
6.92817  2.02997  4.70035  1.08097  1.28157  1.78974
8.0156  2.36042  7.19587  0.356783  5.28369  2.0399
7.77598  2.31895  4.02919  3.18237  11.7847  2.15172
6.24068  2.1109  5.1544  1.71235  4.80361  2.27588
5.54086  2.45113  3.74734  2.79658  8.09793  3.12386
8.58257  2.19502  3.68727  1.31948  3.89512  1.87547
8.0401  2.3735  6.32311  -356.425  5.75994  1.99728
6.52181  2.46537  4.30762  3.31302  4.11926  1.85642
7.96983  2.44376  2.58198  3.2688  6.81172  2.44279
6.35791  2.3182  6.53435  2.99552  4.20696  0.834412
6.48246  2.00495  3.08894  2.244  14.7692  0.958584
4.41837  2.36839  4.08677  1.29714  4.26402  2.10449
6.47055  2.09695  2.19749  3.57729  8.3294  1.9986
7.35719  2.15368  6.24422  4.42306  12.3856  1.94781
7.3901  1.97892  1.46174  2.96523  6.65732  1.86646
7.18473  2.18847  9.07838  1.4734  3.56232  1.75156
7.57058  2.26588  4.88704  3.60972  5.60151  2.11439
7.1297  2.55423  6.98927  2.51271  1.74746  1.99397
6.10253  2.37197  4.79858  2.56319  10.8228  2.22097
8.83704  2.00629  6.33773  3.65521  5.39047  2.19027
6.05714  1.92945  4.57641  -0.341284  6.17752  1.7684
7.33095  2.25139  5.73586  -0.64681  6.6802  1.74268
7.55619  2.48032  3.11739  3.74345  7.01729  2.17924
7.82308  2.4153  3.30279  -0.767618  19.402  2.15655
7.9131  2.39611  7.56931  3.19868  5.35123  1.64063
5.94725  2.22229  4.01148  2.55349  3.24144  1.78
8.69646  2.28557  6.44768  3.27552  6.13305  1.99658
7.4674  2.67286  6.22192  2.58974  8.63349  1.78153
7.26838  2.46179  5.20064  6.60971  3.03172  2.0568
7.79878  2.27541  3.0698  3.37759  9.89115  2.05636
5.64547  2.57603  7.58707  3.62508  7.10313  2.17799
7.89593  2.30234  4.72017  1.78342  4.71426  1.6284
7.67842  2.11132  3.31482  0.778554  14.1025  1.98789
5.65849  2.3516  3.98753  3.02227  90.3484  1.27861
7.75311  2.13191  7.14962  4.45742  4.21269  1.76019
7.4355  2.14466  4.86113  3.05575  8.60972  1.92146
7.3001  1.98002  9.00762  7.87293  5.83841  2.20186
8.27215  2.05889  2.67529  3.06656  6.58475  2.00679
5.7398  2.03352  7.34377  3.62784  4.64548  2.02617
6.86324  2.00427  3.34184  4.83355  2.0005  1.67431
7.84765  2.26078  5.81751  7.00835  4.07142  1.93711
7.29341  2.25194  4.72683  2.11166  4.54347  2.20506
7.40673  2.09738  5.79707  2.65336  4.87956  0.33718
7.97362  2.31043  6.03077  1.21406  -5.58729  -1.57206
5.7563  2.31177  1.8034  9.54799  5.12469  2.2122
7.61731  2.24252  3.08861  4.52568  5.45991  1.72071
6.88889  2.49739  7.82908  -1.19014  6.62483  2.79126
7.43064  1.96942  6.71903  5.3457  4.47356  1.45531
8.71661  2.4211  6.65231  2.22059  2.51897  1.35948
7.20343  2.05586  3.23034  2.63799  -0.0498134  1.80731
6.3825  2.04072  2.94081  3.2376  2.73687  1.88045
7.40693  2.25534  5.86111  2.80369  2.21167  1.82546
8.18327  2.38787  5.77713  4.53903  -4.49346  2.35614
7.83903  2.40289  4.4119  4.00604  3.71857  1.87893
7.53404  2.10732  5.95622  2.27907  -7.40576  0.542027
6.62072  2.58984  1.42629  2.77884  10.5446  1.86485
5.90469  2.29761  5.14307  -1.02373  6.49959  1.77041
7.07483  2.32459  0.998928  12.199  -56.8844  1.72345
8.14701  2.17376  4.72502  2.91464  5.15886  3.7747
7.77833  2.28905  6.07088  2.9094  6.67323  2.21369
8.37624  2.27449  4.6218  2.6401  8.9953  0.643464
7.10133  2.26412  2.39807  1.41966  4.35493  1.2808
8.10054  2.00118  5.67644  -2.28364  0.22759  1.63206
8.35605  2.37953  9.43782  2.4703  3.3125  3.79833
6.46879  2.08275  4.24203  15.0832  6.0907  1.63829
7.21395  1.60952  3.12903  2.73536  -66.7756  1.9789
8.79957  2.47534  4.72296  -2.56143  252.314  1.99499
7.02224  2.16501  7.27521  2.88985  4.70728  2.2483
4.95561  2.08395  7.39913  3.32979  -10.2777  2.02918
8.25127  2.18985  6.49806  3.11192  11.4609  1.91619
5.73581  2.03291  4.44808  2.95053  4.06513  1.49374
8.12019  2.29845  2.88636  2.5407  7.4577  0.13672
7.22186  2.35842  7.17006  -0.240879  -0.179518  1.7223
6.24924  2.31432  8.52507  3.79513  4.27455  1.45331
5.3374  2.00825  6.68166  4.38016  6.295  2.30311
8.68935  2.21245  0.593599  46.6409  4.56601  4.61223
5.81724  2.52178  6.28162  1.88768  5.87929  1.58243
7.87718  2.00331  6.11696  4.02408  4.34544  1.78492
7.99011  2.23081  4.43264  4.48679  6.83336  1.81686
6.55653  2.05365  6.79338  5.52987  5.75385  -0.182988
8.25445  2.40737  8.62719  22.1906  5.62593  2.14532
6.91546  2.01842  0.942869  3.6325  -2.90683  0.167749
5.82831  2.14171  9.19359  3.22005  3.81948  2.01399
7.20932  2.24613  5.38901  1.40761  2.64455  2.09735
7.04297  2.20032  2.985  3.08409  3.8607  2.08079
7.03519  1.9492  3.2481  3.20667  -3.57133  1.50371
5.27626  2.26052  4.58372  2.9119  1.01699  2.11335
6.66  2.19322  7.06215  2.04651  5.38812  -3.82478
7.4239  2.15258  2.94401  2.59229  5.11173  1.46906
7.34169  2.11939  4.31341  3.01148  4.01269  2.18344
8.06027  2.19751  3.81775  3.24045  4.21415  1.8894
7.20913  2.08938  3.62658  2.76275  4.63285  -15.0906
7.72608  2.06383  2.90565  3.12895  4.83405  2.01915
8.0629  1.77385  1.63804  3.30448  -1.82148  1.87488
6.8229  2.24507  5.68842  5.02153  4.01494  1.3984
5.78107  2.29047  6.08038  2.2304  3.90387  1.88173
8.49931  2.40779  3.56798  3.2462  6.1631  2.11865
8.24897  2.392  1.58192  4.14012  -7.49075  1.7816
5.78162  2.18992  2.95253  2.75369  9.72177  1.41102
6.49016  2.1135  5.00721  2.5451  6.18479  2.07056
7.28043  2.19836  5.81665  3.44612  4.60159  2.25963
7.77008  2.26004  5.80148  2.48316  4.59647  1.50133
7.43005  2.14497  1.23355  3.21358  6.39022  2.77816
4.67251  2.37254  4.77343  2.09656  6.58194  2.08379
8.96429  2.4818  2.91501  2.776  5.70399  1.88236
7.95775  2.16527  7.98051  7.26079  3.45738  3.61928
7.06457  2.31302  3.52353  3.81258  -5.91249  0.684517
7.96745  2.12464  6.61457  3.31342  -57.06  2.4742
5.15881  1.85878  3.70467  2.43148  5.18431  2.12602
6.96242  2.45925  0.10864  2.56255  5.02725  1.49738
7.09819  2.17556  0.0584104  2.7949  5.14172  2.03128
6.49318  1.82723  8.23258  3.77462  4.86412  2.23798
5.59699  2.32344  0.916568  5.02083  13.1194  1.90774
6.2424  1.9469  6.3127  2.16396  4.88331  2.07359
5.32675  2.11361  4.03295  2.87667  23.2987  12.3401
7.66838  2.04141  9.2379  3.69147  2.92721  2.28279
7.01521  2.04479  6.5316  2.64733  8.30696  2.21345
5.32243  2.35421  1.8044  2.27034  4.14468  1.78707
6.3561  2.05361  6.72954  3.03804  2.00155  2.11099
7.34928  2.2821  4.24216  2.83255  -2.94827  2.29615
6.31389  2.37809  6.32144  2.2418  3.69381  2.23652
8.10919  2.34633  7.53727  3.09632  4.98055  1.73911
5.5077  2.33403  4.07401  2.72003  0.675584  2.16823
6.69141  2.66401  3.80478  2.49456  24.4719  1.70765
7.91613  2.23726  3.45147  2.40316  -0.563652  1.99231
7.18425  2.42529  4.07369  63.169  2.86442  1.97558
7.82358  2.04048  6.96474  5.11294  5.20691  1.98792
6.12014  1.93957  4.72382  4.34387  5.97223  2.21386
5.33243  2.34773  2.01452  1.95519  6.54947  2.52725
8.19987  2.39739  5.92975  5.27284  4.77795  1.50754
6.46869  2.14847  10.2975  3.27893  6.01044  -102.168
8.37367  2.10521  6.23367  2.51143  -1.09021  1.64242
8.57816  2.35946  4.89643  2.47929  1.57102  2.17414
7.54971  2.48598  8.36436  3.07266  5.60609  1.63756
7.92537  2.21817  0.721972  1.61766  7.14548  1.97583
8.32257  2.11538  4.41735  2.80077  -191.811  1.74102
6.35243  2.00322  5.45839  4.29731  8.34326  2.13949
8.68277  2.08272  4.64805  4.28596  8.65821  2.31008
6.67582  2.27291  3.67188  -10.6128  4.50918  1.42253
7.08223  1.85745  2.72145  -0.440557  5.96214  2.08671
6.87454  2.2905  4.78442  2.87015  -6.5881  1.50929
6.33559  2.19797  4.74446  2.68942  7.99934  1.91744
6.76237  2.52519  7.55446  2.3668  -0.483874  1.8147
7.44754  2.15181  4.03503  3.19775  6.66598  2.10889
6.21178  2.11882  3.90789  3.07217  6.54817  0.138831
4.7556  2.48825  4.08082  2.9782  4.92438  2.61202
8.99388  2.34824  8.67853  2.92802  6.09443  2.11419
6.54225  2.05006  3.18129  2.41654  10.1188  1.97878
10.3883  2.57784  4.73914  3.93083  4.76893  1.96756
8.68308  2.23966  4.3935  3.02991  5.28587  -2.42543
8.65778  1.84435  7.94557  3.42872  6.04607  1.89221
6.27659  2.28422  6.56475  3.26023  0.899086  2.24889
7.72248  2.03525  2.11128  1.52401  6.99396  1.81
6.47171  2.32846  7.21417  3.37791  9.35376  1.91762
6.43769  2.13011  6.4905  2.89468  6.12981  0.455313
5.77422  2.55069  7.28185  -2.94755  16.1572  1.87857
6.71174  1.95557  5.78744  2.78153  4.94343  2.16454
7.21066  2.13601  -0.341733  2.75952  4.38191  1.35035
8.06682  2.0507  3.52897  3.39392  3.92173  1.72225
6.68656  2.15309  5.73746  -0.536932  25.2006  -7.66812
6.6784  2.41847  5.42624  3.58602  -4.83062  1.79931
6.67764  2.51262  5.80463  3.11663  9.03831  2.84514
6.7742  2.0758  4.19328  2.66827  5.19052  2.50815
7.08667  2.39102  3.90913  3.0074  1.45966  1.84491
7.21597  2.45822  7.23379  2.99743  17.5273  2.23099
8.34815  2.43658  10.3875  3.28864  1.42079  2.33041
7.90989  2.24751  1.0655  2.69879  4.20955  1.5795
5.49486  2.62918  4.77671  2.72212  6.69407  0.852626
10.2951  2.46859  4.18713  3.2657  5.01848  21.8499
5.59715  1.98382  5.12477  2.24362  1.15667  16.9902
8.6595  2.40282  4.42287  1.97873  14.3923  1.74226
8.97189  2.06868  2.14874  3.05345  6.49444  2.23898
6.98502  2.10659  3.54901  2.52307  19.325  1.73116
6.54343  2.44943  3.96663  1.62593  1.7277  2.49623
9.72275  2.1228  5.15917  2.57216  4.25689  1.59718
5.42994  2.33057  3.68207  6.41536  6.63938  2.93299
7.71303  2.405  6.62784  2.8884  0.700535  2.26448
5.57735  2.21886  3.96014  2.71383  5.00801  6.43323
8.62715  2.6255  3.57179  3.24443  5.0735  3.02681
5.96643  2.33435  4.57131  3.17452  7.11102  3.97084
6.68111  2.33163  1.84039  2.67903  0.944648  2.138
6.22946  2.40843  5.48929  3.09263  5.13017  1.881
9.3032  2.35232  3.59929  -3.3849  4.56396  2.24017
8.20248  2.29563  5.29849  3.42973  5.93363  1.61869
8.26693  2.5696  6.82846  3.54681  -0.627524  2.25471
8.29368  1.89558  2.63182  3.32659  3.70563  2.0002
6.81027  2.33095  3.19712  3.22422  8.40737  1.89185
7.25816  2.47976  5.90435  3.44775  21.9132  2.91017
5.95152  1.99791  7.83069  3.05505  4.91432  3.54988
7.79042  2.33884  2.00276  4.55289  8.94281  1.94674
7.76355  2.58355  4.09075  2.7999  5.37274  1.96172
9.51168  1.96797  9.41172  2.8868  5.34658  1.87743
6.69291  2.29733  6.41094  3.70414  2.40537  1.7013
8.50932  1.99147  5.53006  2.74416  9.50506  2.12494
8.33509  2.32721  7.13161  2.74205  4.91594  3.44898
5.24294  2.22447  4.08786  3.25884  9.27901  1.71209
6.90671  2.27169  3.9028  2.37899  1.36907  2.22531
6.37094  1.93494  7.31308  -7.81563  5.95562  1.85129
8.45701  2.18919  3.84337  4.55577  4.57541  1.40024
8.27216  2.61906  4.71716  2.60455  7.87972  2.8235
7.87041  2.59934  8.77653  3.30038  6.04644  2.27828
5.46625  2.24012  3.3864  3.45381  8.11569  1.85079
8.64714  2.00911  4.20311  1.97352  0.713218  2.16207
6.35893  2.53049  8.77436  2.6821  -5.67712  1.78815
9.50287  2.22603  6.39733  4.61581  2.19331  1.78654
